points,id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,league_id,season,team_name,team_long_name1
1,1012,8475,9998,2,2,1,2012/2013,Waasland-Beveren,RAEC Mons
3,1013,8635,8475,2,0,1,2012/2013,RSC Anderlecht,Waasland-Beveren
3,1014,9987,9993,3,0,1,2012/2013,KRC Genk,Beerschot AC
0,1015,9991,8571,0,1,1,2012/2013,KAA Gent,KV Kortrijk
0,1016,10000,9994,0,3,1,2012/2013,SV Zulte-Waregem,Sporting Lokeren
3,1017,1773,8342,4,1,1,2012/2013,Oud-Heverlee Leuven,Club Brugge KV
0,1018,9989,9986,0,1,1,2012/2013,Lierse SK,Sporting Charleroi
3,1019,9998,9985,3,1,1,2012/2013,RAEC Mons,Standard de Liège
0,1020,9984,8203,1,2,1,2012/2013,KSV Cercle Brugge,KV Mechelen
0,1021,8342,9994,2,3,1,2012/2013,Club Brugge KV,Sporting Lokeren
3,1022,9985,9984,2,1,1,2012/2013,Standard de Liège,KSV Cercle Brugge
3,1023,9991,9998,2,0,1,2012/2013,KAA Gent,RAEC Mons
0,1024,9993,1773,1,3,1,2012/2013,Beerschot AC,Oud-Heverlee Leuven
3,1025,9986,8635,2,0,1,2012/2013,Sporting Charleroi,RSC Anderlecht
1,1026,8571,9987,1,1,1,2012/2013,KV Kortrijk,KRC Genk
3,1027,8203,9989,3,0,1,2012/2013,KV Mechelen,Lierse SK
0,1028,8475,10000,0,2,1,2012/2013,Waasland-Beveren,SV Zulte-Waregem
3,1029,8635,9991,5,0,1,2012/2013,RSC Anderlecht,KAA Gent
0,1030,9987,9985,0,2,1,2012/2013,KRC Genk,Standard de Liège
3,1031,10000,9986,4,1,1,2012/2013,SV Zulte-Waregem,Sporting Charleroi
3,1032,1773,8203,3,1,1,2012/2013,Oud-Heverlee Leuven,KV Mechelen
3,1033,9994,8475,2,0,1,2012/2013,Sporting Lokeren,Waasland-Beveren
3,1034,9989,8342,3,2,1,2012/2013,Lierse SK,Club Brugge KV
3,1035,9998,8571,1,0,1,2012/2013,RAEC Mons,KV Kortrijk
3,1036,9984,9993,3,1,1,2012/2013,KSV Cercle Brugge,Beerschot AC
0,1037,8342,10000,0,1,1,2012/2013,Club Brugge KV,SV Zulte-Waregem
3,1038,9985,1773,2,0,1,2012/2013,Standard de Liège,Oud-Heverlee Leuven
0,1039,9991,9987,1,2,1,2012/2013,KAA Gent,KRC Genk
0,1040,9993,8475,1,2,1,2012/2013,Beerschot AC,Waasland-Beveren
0,1041,9986,9994,0,2,1,2012/2013,Sporting Charleroi,Sporting Lokeren
3,1042,8571,9989,4,1,1,2012/2013,KV Kortrijk,Lierse SK
0,1043,8203,8635,1,4,1,2012/2013,KV Mechelen,RSC Anderlecht
3,1044,9998,9984,3,2,1,2012/2013,RAEC Mons,KSV Cercle Brugge
3,1045,8635,8342,6,1,1,2012/2013,RSC Anderlecht,Club Brugge KV
3,1046,9987,9998,5,1,1,2012/2013,KRC Genk,RAEC Mons
1,1047,10000,8203,1,1,1,2012/2013,SV Zulte-Waregem,KV Mechelen
1,1048,1773,8571,0,0,1,2012/2013,Oud-Heverlee Leuven,KV Kortrijk
3,1049,9994,9985,2,1,1,2012/2013,Sporting Lokeren,Standard de Liège
0,1050,9989,9993,1,3,1,2012/2013,Lierse SK,Beerschot AC
1,1051,8475,9986,0,0,1,2012/2013,Waasland-Beveren,Sporting Charleroi
1,1052,9984,9991,2,2,1,2012/2013,KSV Cercle Brugge,KAA Gent
3,1053,8635,8571,1,0,1,2012/2013,RSC Anderlecht,KV Kortrijk
1,1054,9986,8203,1,1,1,2012/2013,Sporting Charleroi,KV Mechelen
1,1055,10000,9985,0,0,1,2012/2013,SV Zulte-Waregem,Standard de Liège
0,1056,1773,9998,1,3,1,2012/2013,Oud-Heverlee Leuven,RAEC Mons
3,1057,9994,9993,1,0,1,2012/2013,Sporting Lokeren,Beerschot AC
3,1058,9989,9991,2,0,1,2012/2013,Lierse SK,KAA Gent
0,1059,8475,8342,2,6,1,2012/2013,Waasland-Beveren,Club Brugge KV
3,1060,9984,9987,3,1,1,2012/2013,KSV Cercle Brugge,KRC Genk
3,1061,8342,9986,1,0,1,2012/2013,Club Brugge KV,Sporting Charleroi
3,1062,9985,9989,3,0,1,2012/2013,Standard de Liège,Lierse SK
1,1063,9987,1773,1,1,1,2012/2013,KRC Genk,Oud-Heverlee Leuven
0,1064,9991,10000,0,1,1,2012/2013,KAA Gent,SV Zulte-Waregem
0,1065,9993,8635,1,4,1,2012/2013,Beerschot AC,RSC Anderlecht
3,1066,8571,9984,3,1,1,2012/2013,KV Kortrijk,KSV Cercle Brugge
0,1067,8203,8475,0,1,1,2012/2013,KV Mechelen,Waasland-Beveren
0,1068,9998,9994,1,2,1,2012/2013,RAEC Mons,Sporting Lokeren
1,1069,8342,8203,1,1,1,2012/2013,Club Brugge KV,KV Mechelen
3,1070,8635,9984,2,1,1,2012/2013,RSC Anderlecht,KSV Cercle Brugge
3,1071,9986,8571,2,0,1,2012/2013,Sporting Charleroi,KV Kortrijk
1,1072,10000,9993,0,0,1,2012/2013,SV Zulte-Waregem,Beerschot AC
1,1073,1773,9991,1,1,1,2012/2013,Oud-Heverlee Leuven,KAA Gent
0,1074,9994,9987,3,4,1,2012/2013,Sporting Lokeren,KRC Genk
0,1075,9989,9998,0,3,1,2012/2013,Lierse SK,RAEC Mons
0,1076,8475,9985,0,2,1,2012/2013,Waasland-Beveren,Standard de Liège
3,1077,9985,9986,6,1,1,2012/2013,Standard de Liège,Sporting Charleroi
3,1078,9987,9989,4,1,1,2012/2013,KRC Genk,Lierse SK
0,1079,9991,8475,0,2,1,2012/2013,KAA Gent,Waasland-Beveren
0,1080,9993,8342,1,7,1,2012/2013,Beerschot AC,Club Brugge KV
0,1081,8571,10000,1,2,1,2012/2013,KV Kortrijk,SV Zulte-Waregem
3,1082,8203,9994,2,1,1,2012/2013,KV Mechelen,Sporting Lokeren
0,1083,9998,8635,0,5,1,2012/2013,RAEC Mons,RSC Anderlecht
1,1084,9984,1773,1,1,1,2012/2013,KSV Cercle Brugge,Oud-Heverlee Leuven
3,1085,8635,9993,1,0,1,2012/2013,RSC Anderlecht,Beerschot AC
0,1086,9986,8342,0,1,1,2012/2013,Sporting Charleroi,Club Brugge KV
3,1087,10000,9991,3,1,1,2012/2013,SV Zulte-Waregem,KAA Gent
1,1088,1773,9987,2,2,1,2012/2013,Oud-Heverlee Leuven,KRC Genk
1,1089,9994,9998,2,2,1,2012/2013,Sporting Lokeren,RAEC Mons
1,1090,9989,9985,0,0,1,2012/2013,Lierse SK,Standard de Liège
1,1091,8475,8203,0,0,1,2012/2013,Waasland-Beveren,KV Mechelen
0,1092,9984,8571,1,2,1,2012/2013,KSV Cercle Brugge,KV Kortrijk
3,1093,8342,9998,2,0,1,2012/2013,Club Brugge KV,RAEC Mons
3,1094,8635,1773,2,1,1,2012/2013,RSC Anderlecht,Oud-Heverlee Leuven
3,1095,9986,9993,1,0,1,2012/2013,Sporting Charleroi,Beerschot AC
3,1096,10000,9987,3,2,1,2012/2013,SV Zulte-Waregem,KRC Genk
1,1097,9994,9991,2,2,1,2012/2013,Sporting Lokeren,KAA Gent
0,1098,8203,9985,0,2,1,2012/2013,KV Mechelen,Standard de Liège
1,1099,9989,9984,1,1,1,2012/2013,Lierse SK,KSV Cercle Brugge
3,1100,8475,8571,1,0,1,2012/2013,Waasland-Beveren,KV Kortrijk
0,1101,9985,8342,1,3,1,2012/2013,Standard de Liège,Club Brugge KV
0,1102,9987,8635,2,4,1,2012/2013,KRC Genk,RSC Anderlecht
0,1103,9991,9986,1,2,1,2012/2013,KAA Gent,Sporting Charleroi
0,1104,9993,8203,0,2,1,2012/2013,Beerschot AC,KV Mechelen
1,1105,1773,9989,2,2,1,2012/2013,Oud-Heverlee Leuven,Lierse SK
0,1106,8571,9994,2,3,1,2012/2013,KV Kortrijk,Sporting Lokeren
1,1107,9998,10000,1,1,1,2012/2013,RAEC Mons,SV Zulte-Waregem
1,1108,9984,8475,2,2,1,2012/2013,KSV Cercle Brugge,Waasland-Beveren
1,1109,8342,8571,0,0,1,2012/2013,Club Brugge KV,KV Kortrijk
3,1110,8635,9989,4,1,1,2012/2013,RSC Anderlecht,Lierse SK
3,1111,9985,9993,3,0,1,2012/2013,Standard de Liège,Beerschot AC
0,1112,9986,9998,1,2,1,2012/2013,Sporting Charleroi,RAEC Mons
3,1113,10000,1773,2,1,1,2012/2013,SV Zulte-Waregem,Oud-Heverlee Leuven
3,1114,9994,9984,3,0,1,2012/2013,Sporting Lokeren,KSV Cercle Brugge
3,1115,8203,9991,1,0,1,2012/2013,KV Mechelen,KAA Gent
1,1116,8475,9987,1,1,1,2012/2013,Waasland-Beveren,KRC Genk
0,1117,8635,10000,0,1,1,2012/2013,RSC Anderlecht,SV Zulte-Waregem
3,1118,9987,9986,3,1,1,2012/2013,KRC Genk,Sporting Charleroi
1,1119,9991,9985,0,0,1,2012/2013,KAA Gent,Standard de Liège
0,1120,1773,9994,2,6,1,2012/2013,Oud-Heverlee Leuven,Sporting Lokeren
3,1121,8571,9993,4,0,1,2012/2013,KV Kortrijk,Beerschot AC
1,1122,9989,8475,0,0,1,2012/2013,Lierse SK,Waasland-Beveren
0,1123,9998,8203,2,3,1,2012/2013,RAEC Mons,KV Mechelen
0,1124,9984,8342,0,3,1,2012/2013,KSV Cercle Brugge,Club Brugge KV
1,1125,8342,9991,0,0,1,2012/2013,Club Brugge KV,KAA Gent
3,1126,9985,8571,2,0,1,2012/2013,Standard de Liège,KV Kortrijk
1,1127,9993,9998,0,0,1,2012/2013,Beerschot AC,RAEC Mons
3,1128,9986,9984,2,1,1,2012/2013,Sporting Charleroi,KSV Cercle Brugge
3,1129,10000,9989,2,0,1,2012/2013,SV Zulte-Waregem,Lierse SK
0,1130,9994,8635,0,2,1,2012/2013,Sporting Lokeren,RSC Anderlecht
3,1131,8203,9987,2,1,1,2012/2013,KV Mechelen,KRC Genk
3,1132,8475,1773,2,0,1,2012/2013,Waasland-Beveren,Oud-Heverlee Leuven
1,1133,8635,9985,2,2,1,2012/2013,RSC Anderlecht,Standard de Liège
3,1134,9987,8342,4,1,1,2012/2013,KRC Genk,Club Brugge KV
3,1135,9991,9993,2,1,1,2012/2013,KAA Gent,Beerschot AC
3,1136,1773,9986,1,0,1,2012/2013,Oud-Heverlee Leuven,Sporting Charleroi
3,1137,8571,8203,2,1,1,2012/2013,KV Kortrijk,KV Mechelen
1,1138,9989,9994,1,1,1,2012/2013,Lierse SK,Sporting Lokeren
3,1139,9998,8475,3,0,1,2012/2013,RAEC Mons,Waasland-Beveren
0,1140,9984,10000,1,2,1,2012/2013,KSV Cercle Brugge,SV Zulte-Waregem
3,1141,8342,1773,3,1,1,2012/2013,Club Brugge KV,Oud-Heverlee Leuven
0,1142,9985,9998,0,1,1,2012/2013,Standard de Liège,RAEC Mons
0,1143,9993,9987,0,2,1,2012/2013,Beerschot AC,KRC Genk
3,1144,9986,9989,1,0,1,2012/2013,Sporting Charleroi,Lierse SK
1,1145,9994,10000,1,1,1,2012/2013,Sporting Lokeren,SV Zulte-Waregem
3,1146,8571,9991,1,0,1,2012/2013,KV Kortrijk,KAA Gent
3,1147,8203,9984,2,0,1,2012/2013,KV Mechelen,KSV Cercle Brugge
0,1148,8475,8635,1,2,1,2012/2013,Waasland-Beveren,RSC Anderlecht
3,1149,8635,9986,2,0,1,2012/2013,RSC Anderlecht,Sporting Charleroi
3,1150,9987,8571,2,0,1,2012/2013,KRC Genk,KV Kortrijk
3,1151,10000,8475,2,0,1,2012/2013,SV Zulte-Waregem,Waasland-Beveren
1,1152,1773,9993,1,1,1,2012/2013,Oud-Heverlee Leuven,Beerschot AC
1,1153,9994,8342,1,1,1,2012/2013,Sporting Lokeren,Club Brugge KV
0,1154,9989,8203,0,2,1,2012/2013,Lierse SK,KV Mechelen
0,1155,9998,9991,0,2,1,2012/2013,RAEC Mons,KAA Gent
0,1156,9984,9985,0,1,1,2012/2013,KSV Cercle Brugge,Standard de Liège
1,1157,8342,8635,2,2,1,2012/2013,Club Brugge KV,RSC Anderlecht
1,1158,9985,9987,0,0,1,2012/2013,Standard de Liège,KRC Genk
3,1159,9991,9984,2,0,1,2012/2013,KAA Gent,KSV Cercle Brugge
0,1160,9993,9989,1,3,1,2012/2013,Beerschot AC,Lierse SK
0,1161,9986,10000,0,1,1,2012/2013,Sporting Charleroi,SV Zulte-Waregem
0,1162,8571,9998,0,1,1,2012/2013,KV Kortrijk,RAEC Mons
0,1163,8203,1773,1,2,1,2012/2013,KV Mechelen,Oud-Heverlee Leuven
1,1164,8475,9994,0,0,1,2012/2013,Waasland-Beveren,Sporting Lokeren
3,1165,8635,8203,1,0,1,2012/2013,RSC Anderlecht,KV Mechelen
3,1166,9987,9991,3,2,1,2012/2013,KRC Genk,KAA Gent
0,1167,10000,8342,1,2,1,2012/2013,SV Zulte-Waregem,Club Brugge KV
0,1168,1773,9985,0,4,1,2012/2013,Oud-Heverlee Leuven,Standard de Liège
1,1169,9994,9986,1,1,1,2012/2013,Sporting Lokeren,Sporting Charleroi
3,1170,9989,8571,1,0,1,2012/2013,Lierse SK,KV Kortrijk
3,1171,8475,9993,3,2,1,2012/2013,Waasland-Beveren,Beerschot AC
0,1172,9984,9998,1,3,1,2012/2013,KSV Cercle Brugge,RAEC Mons
3,1173,9985,8475,3,1,1,2012/2013,Standard de Liège,Waasland-Beveren
3,1174,9987,9994,1,0,1,2012/2013,KRC Genk,Sporting Lokeren
1,1175,9991,1773,1,1,1,2012/2013,KAA Gent,Oud-Heverlee Leuven
1,1176,9993,10000,1,1,1,2012/2013,Beerschot AC,SV Zulte-Waregem
0,1177,8571,9986,0,1,1,2012/2013,KV Kortrijk,Sporting Charleroi
1,1178,8203,8342,3,3,1,2012/2013,KV Mechelen,Club Brugge KV
1,1179,9998,9989,1,1,1,2012/2013,RAEC Mons,Lierse SK
0,1180,9984,8635,0,3,1,2012/2013,KSV Cercle Brugge,RSC Anderlecht
3,1181,8342,9989,3,0,1,2012/2013,Club Brugge KV,Lierse SK
0,1182,9985,9994,0,2,1,2012/2013,Standard de Liège,Sporting Lokeren
1,1183,9991,8635,1,1,1,2012/2013,KAA Gent,RSC Anderlecht
3,1184,9993,9984,3,1,1,2012/2013,Beerschot AC,KSV Cercle Brugge
3,1185,9986,8475,3,0,1,2012/2013,Sporting Charleroi,Waasland-Beveren
1,1186,8571,1773,0,0,1,2012/2013,KV Kortrijk,Oud-Heverlee Leuven
0,1187,8203,10000,2,3,1,2012/2013,KV Mechelen,SV Zulte-Waregem
0,1188,9998,9987,1,5,1,2012/2013,RAEC Mons,KRC Genk
3,1189,8342,9993,3,1,1,2012/2013,Club Brugge KV,Beerschot AC
3,1190,8635,9998,2,1,1,2012/2013,RSC Anderlecht,RAEC Mons
0,1191,9986,9985,2,6,1,2012/2013,Sporting Charleroi,Standard de Liège
3,1192,10000,8571,2,0,1,2012/2013,SV Zulte-Waregem,KV Kortrijk
3,1193,1773,9984,3,2,1,2012/2013,Oud-Heverlee Leuven,KSV Cercle Brugge
3,1194,9994,8203,2,1,1,2012/2013,Sporting Lokeren,KV Mechelen
1,1195,9989,9987,1,1,1,2012/2013,Lierse SK,KRC Genk
0,1196,8475,9991,0,2,1,2012/2013,Waasland-Beveren,KAA Gent
3,1197,9985,8203,3,2,1,2012/2013,Standard de Liège,KV Mechelen
3,1198,9987,10000,2,0,1,2012/2013,KRC Genk,SV Zulte-Waregem
3,1199,9991,9994,2,1,1,2012/2013,KAA Gent,Sporting Lokeren
3,1200,9993,9986,2,0,1,2012/2013,Beerschot AC,Sporting Charleroi
1,1201,1773,8635,1,1,1,2012/2013,Oud-Heverlee Leuven,RSC Anderlecht
3,1202,8571,8475,2,1,1,2012/2013,KV Kortrijk,Waasland-Beveren
0,1203,9998,8342,1,3,1,2012/2013,RAEC Mons,Club Brugge KV
0,1204,9984,9989,0,3,1,2012/2013,KSV Cercle Brugge,Lierse SK
3,1205,8342,9985,4,2,1,2012/2013,Club Brugge KV,Standard de Liège
1,1206,8635,9987,2,2,1,2012/2013,RSC Anderlecht,KRC Genk
1,1207,9986,9991,1,1,1,2012/2013,Sporting Charleroi,KAA Gent
0,1208,10000,9998,2,4,1,2012/2013,SV Zulte-Waregem,RAEC Mons
0,1209,9994,8571,0,1,1,2012/2013,Sporting Lokeren,KV Kortrijk
0,1210,8203,9993,0,2,1,2012/2013,KV Mechelen,Beerschot AC
1,1211,9989,1773,1,1,1,2012/2013,Lierse SK,Oud-Heverlee Leuven
3,1212,8475,9984,2,0,1,2012/2013,Waasland-Beveren,KSV Cercle Brugge
1,1213,9987,8475,1,1,1,2012/2013,KRC Genk,Waasland-Beveren
0,1214,9991,8203,0,2,1,2012/2013,KAA Gent,KV Mechelen
3,1215,9993,9985,3,2,1,2012/2013,Beerschot AC,Standard de Liège
0,1216,1773,10000,0,1,1,2012/2013,Oud-Heverlee Leuven,SV Zulte-Waregem
1,1217,8571,8342,1,1,1,2012/2013,KV Kortrijk,Club Brugge KV
1,1218,9989,8635,1,1,1,2012/2013,Lierse SK,RSC Anderlecht
0,1219,9998,9986,2,3,1,2012/2013,RAEC Mons,Sporting Charleroi
0,1220,9984,9994,0,1,1,2012/2013,KSV Cercle Brugge,Sporting Lokeren
3,1221,8342,9984,4,0,1,2012/2013,Club Brugge KV,KSV Cercle Brugge
0,1222,9985,9991,1,2,1,2012/2013,Standard de Liège,KAA Gent
3,1223,9993,8571,2,1,1,2012/2013,Beerschot AC,KV Kortrijk
0,1224,9986,9987,1,2,1,2012/2013,Sporting Charleroi,KRC Genk
0,1225,10000,8635,2,3,1,2012/2013,SV Zulte-Waregem,RSC Anderlecht
1,1226,9994,1773,2,2,1,2012/2013,Sporting Lokeren,Oud-Heverlee Leuven
3,1227,8203,9998,3,0,1,2012/2013,KV Mechelen,RAEC Mons
1,1228,8475,9989,1,1,1,2012/2013,Waasland-Beveren,Lierse SK
3,1229,8635,9994,3,0,1,2012/2013,RSC Anderlecht,Sporting Lokeren
3,1230,9987,8203,2,1,1,2012/2013,KRC Genk,KV Mechelen
1,1231,9991,8342,2,2,1,2012/2013,KAA Gent,Club Brugge KV
3,1232,1773,8475,5,2,1,2012/2013,Oud-Heverlee Leuven,Waasland-Beveren
3,1233,8571,9985,2,1,1,2012/2013,KV Kortrijk,Standard de Liège
0,1234,9989,10000,1,4,1,2012/2013,Lierse SK,SV Zulte-Waregem
3,1235,9998,9993,1,0,1,2012/2013,RAEC Mons,Beerschot AC
3,1236,9984,9986,1,0,1,2012/2013,KSV Cercle Brugge,Sporting Charleroi
3,1237,8475,9989,2,0,1,2013/2014,Waasland-Beveren,Lierse SK
0,1238,9991,8573,0,1,1,2013/2014,KAA Gent,KV Oostende
3,1239,9989,9991,1,0,1,2013/2014,Lierse SK,KAA Gent
1,1240,8573,8475,0,0,1,2013/2014,KV Oostende,Waasland-Beveren
3,1241,9991,8475,2,1,1,2013/2014,KAA Gent,Waasland-Beveren
3,1242,8573,9989,2,0,1,2013/2014,KV Oostende,Lierse SK
0,1243,8475,9991,2,4,1,2013/2014,Waasland-Beveren,KAA Gent
0,1244,9989,8573,0,2,1,2013/2014,Lierse SK,KV Oostende
3,1245,9989,8475,4,2,1,2013/2014,Lierse SK,Waasland-Beveren
1,1246,8573,9991,1,1,1,2013/2014,KV Oostende,KAA Gent
0,1247,8475,8573,0,1,1,2013/2014,Waasland-Beveren,KV Oostende
3,1248,9991,9989,4,0,1,2013/2014,KAA Gent,Lierse SK
3,1249,9985,9986,3,0,1,2014/2015,Standard de Liège,Sporting Charleroi
0,1250,8475,8342,0,2,1,2014/2015,Waasland-Beveren,Club Brugge KV
1,1251,9984,9991,0,0,1,2014/2015,KSV Cercle Brugge,KAA Gent
3,1252,9989,8573,2,0,1,2014/2015,Lierse SK,KV Oostende
3,1253,10001,9994,1,0,1,2014/2015,KVC Westerlo,Sporting Lokeren
3,1254,8203,9987,3,1,1,2014/2015,KV Mechelen,KRC Genk
3,1255,8635,274581,3,1,1,2014/2015,RSC Anderlecht,Royal Excel Mouscron
3,1256,10000,8571,2,0,1,2014/2015,SV Zulte-Waregem,KV Kortrijk
3,1257,8342,9985,3,0,1,2014/2015,Club Brugge KV,Standard de Liège
1,1258,8635,9987,0,0,1,2014/2015,RSC Anderlecht,KRC Genk
0,1259,9986,8571,0,2,1,2014/2015,Sporting Charleroi,KV Kortrijk
1,1260,274581,8203,1,1,1,2014/2015,Royal Excel Mouscron,KV Mechelen
3,1261,9994,8573,3,1,1,2014/2015,Sporting Lokeren,KV Oostende
3,1262,9989,10000,3,1,1,2014/2015,Lierse SK,SV Zulte-Waregem
1,1263,10001,9991,0,0,1,2014/2015,KVC Westerlo,KAA Gent
3,1264,8475,9984,1,0,1,2014/2015,Waasland-Beveren,KSV Cercle Brugge
0,1265,9985,10000,1,2,1,2014/2015,Standard de Liège,SV Zulte-Waregem
3,1266,9987,10001,3,1,1,2014/2015,KRC Genk,KVC Westerlo
1,1267,9991,9986,2,2,1,2014/2015,KAA Gent,Sporting Charleroi
1,1268,8573,274581,0,0,1,2014/2015,KV Oostende,Royal Excel Mouscron
0,1269,9994,8342,1,3,1,2014/2015,Sporting Lokeren,Club Brugge KV
3,1270,8571,8475,2,1,1,2014/2015,KV Kortrijk,Waasland-Beveren
1,1271,8203,8635,1,1,1,2014/2015,KV Mechelen,RSC Anderlecht
0,1272,9984,9989,1,2,1,2014/2015,KSV Cercle Brugge,Lierse SK
1,1273,8342,9991,2,2,1,2014/2015,Club Brugge KV,KAA Gent
0,1274,8635,9985,0,2,1,2014/2015,RSC Anderlecht,Standard de Liège
3,1275,9986,8573,2,0,1,2014/2015,Sporting Charleroi,KV Oostende
0,1276,10000,9984,1,2,1,2014/2015,SV Zulte-Waregem,KSV Cercle Brugge
1,1277,274581,9994,2,2,1,2014/2015,Royal Excel Mouscron,Sporting Lokeren
0,1278,9989,8203,0,1,1,2014/2015,Lierse SK,KV Mechelen
3,1279,10001,8571,2,1,1,2014/2015,KVC Westerlo,KV Kortrijk
0,1280,8475,9987,0,1,1,2014/2015,Waasland-Beveren,KRC Genk
3,1281,9987,9989,3,0,1,2014/2015,KRC Genk,Lierse SK
3,1282,9991,8475,4,1,1,2014/2015,KAA Gent,Waasland-Beveren
3,1283,8573,10001,4,0,1,2014/2015,KV Oostende,KVC Westerlo
0,1284,274581,8342,1,4,1,2014/2015,Royal Excel Mouscron,Club Brugge KV
3,1285,9994,9986,5,2,1,2014/2015,Sporting Lokeren,Sporting Charleroi
0,1286,8571,8635,2,3,1,2014/2015,KV Kortrijk,RSC Anderlecht
1,1287,8203,10000,1,1,1,2014/2015,KV Mechelen,SV Zulte-Waregem
0,1288,9984,9985,0,1,1,2014/2015,KSV Cercle Brugge,Standard de Liège
1,1289,8635,9994,1,1,1,2014/2015,RSC Anderlecht,Sporting Lokeren
3,1290,9985,8203,2,0,1,2014/2015,Standard de Liège,KV Mechelen
1,1291,9986,8342,0,0,1,2014/2015,Sporting Charleroi,Club Brugge KV
3,1292,10000,9987,2,0,1,2014/2015,SV Zulte-Waregem,KRC Genk
0,1293,9989,9991,0,1,1,2014/2015,Lierse SK,KAA Gent
0,1294,10001,274581,1,3,1,2014/2015,KVC Westerlo,Royal Excel Mouscron
3,1295,8475,8573,1,0,1,2014/2015,Waasland-Beveren,KV Oostende
0,1296,9984,8571,0,4,1,2014/2015,KSV Cercle Brugge,KV Kortrijk
3,1297,8342,10001,5,0,1,2014/2015,Club Brugge KV,KVC Westerlo
0,1298,9987,9985,0,2,1,2014/2015,KRC Genk,Standard de Liège
0,1299,9991,8635,0,2,1,2014/2015,KAA Gent,RSC Anderlecht
0,1300,8573,10000,1,3,1,2014/2015,KV Oostende,SV Zulte-Waregem
0,1301,274581,9986,0,2,1,2014/2015,Royal Excel Mouscron,Sporting Charleroi
3,1302,9994,8475,3,0,1,2014/2015,Sporting Lokeren,Waasland-Beveren
3,1303,8571,9989,1,0,1,2014/2015,KV Kortrijk,Lierse SK
1,1304,8203,9984,1,1,1,2014/2015,KV Mechelen,KSV Cercle Brugge
3,1305,274581,9989,2,1,1,2014/2015,Royal Excel Mouscron,Lierse SK
1,1306,9994,10001,0,0,1,2014/2015,Sporting Lokeren,KVC Westerlo
3,1307,8571,10000,3,1,1,2014/2015,KV Kortrijk,SV Zulte-Waregem
3,1308,8342,8475,4,2,1,2014/2015,Club Brugge KV,Waasland-Beveren
3,1309,9987,8203,3,0,1,2014/2015,KRC Genk,KV Mechelen
3,1310,9991,9984,4,0,1,2014/2015,KAA Gent,KSV Cercle Brugge
3,1311,8573,9985,3,2,1,2014/2015,KV Oostende,Standard de Liège
3,1312,9986,8635,3,1,1,2014/2015,Sporting Charleroi,RSC Anderlecht
1,1313,8635,8342,2,2,1,2014/2015,RSC Anderlecht,Club Brugge KV
0,1314,9985,8571,0,2,1,2014/2015,Standard de Liège,KV Kortrijk
3,1315,10000,9991,2,1,1,2014/2015,SV Zulte-Waregem,KAA Gent
1,1316,8203,8573,0,0,1,2014/2015,KV Mechelen,KV Oostende
1,1317,9989,9994,1,1,1,2014/2015,Lierse SK,Sporting Lokeren
0,1318,10001,9986,2,3,1,2014/2015,KVC Westerlo,Sporting Charleroi
3,1319,8475,274581,2,1,1,2014/2015,Waasland-Beveren,Royal Excel Mouscron
0,1320,9984,9987,0,1,1,2014/2015,KSV Cercle Brugge,KRC Genk
3,1321,8342,10000,2,1,1,2014/2015,Club Brugge KV,SV Zulte-Waregem
1,1322,9991,9987,0,0,1,2014/2015,KAA Gent,KRC Genk
3,1323,8573,9989,2,1,1,2014/2015,KV Oostende,Lierse SK
0,1324,9986,9985,0,1,1,2014/2015,Sporting Charleroi,Standard de Liège
3,1325,274581,8635,4,2,1,2014/2015,Royal Excel Mouscron,RSC Anderlecht
1,1326,9994,9984,0,0,1,2014/2015,Sporting Lokeren,KSV Cercle Brugge
3,1327,8571,8203,3,0,1,2014/2015,KV Kortrijk,KV Mechelen
0,1328,10001,8475,1,2,1,2014/2015,KVC Westerlo,Waasland-Beveren
3,1329,8635,8573,3,0,1,2014/2015,RSC Anderlecht,KV Oostende
0,1330,9985,8342,1,3,1,2014/2015,Standard de Liège,Club Brugge KV
3,1331,9987,8571,3,0,1,2014/2015,KRC Genk,KV Kortrijk
3,1332,10000,9994,1,0,1,2014/2015,SV Zulte-Waregem,Sporting Lokeren
1,1333,8203,9991,0,0,1,2014/2015,KV Mechelen,KAA Gent
1,1334,9989,10001,3,3,1,2014/2015,Lierse SK,KVC Westerlo
0,1335,8475,9986,1,3,1,2014/2015,Waasland-Beveren,Sporting Charleroi
3,1336,9984,274581,2,1,1,2014/2015,KSV Cercle Brugge,Royal Excel Mouscron
3,1337,8342,9989,1,0,1,2014/2015,Club Brugge KV,Lierse SK
1,1338,9987,9984,1,1,1,2014/2015,KRC Genk,KSV Cercle Brugge
3,1339,9991,8203,3,1,1,2014/2015,KAA Gent,KV Mechelen
0,1340,8573,8635,0,2,1,2014/2015,KV Oostende,RSC Anderlecht
0,1341,9986,10001,2,3,1,2014/2015,Sporting Charleroi,KVC Westerlo
3,1342,274581,8475,1,0,1,2014/2015,Royal Excel Mouscron,Waasland-Beveren
3,1343,9994,10000,2,1,1,2014/2015,Sporting Lokeren,SV Zulte-Waregem
0,1344,8571,9985,2,3,1,2014/2015,KV Kortrijk,Standard de Liège
3,1345,8342,9987,4,1,1,2014/2015,Club Brugge KV,KRC Genk
0,1346,9991,9985,1,2,1,2014/2015,KAA Gent,Standard de Liège
3,1347,8573,9984,2,0,1,2014/2015,KV Oostende,KSV Cercle Brugge
